name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score,score_norm
Private Master Bedroom Venice Beach,Marina del Rey,Unincorporated Areas,Private room in rental unit,Private room,3,1.0,1.0,1.0,33.976506,-118.4561888,9.304517699182437,2016.0,2016.0,7.6093665379542115,1.1802715583682721,medium,24.616666666666667,65.66666666666667,41.050000000000004,45.141666666666666,81.89573459715639,0.5,0.7288220551378446,0.45521066918446834,0.6013433538425598,-0.5002260919152709,0.3306807971496423
Private Studio,Santa Monica,Other Cities,Private room in guesthouse,Private room,2,1.0,1.0,1.0,34.04109,-118.48228,4.635000000000389,1584.0,1584.0,7.368339686311381,-1.086257145847814,close,17.383333333333333,22.35,4.966666666666669,19.866666666666667,91.12176414189837,0.8,0.5112781954887218,0.14847161572052403,0.5412240089626683,-0.31956738537578866,0.5879810847816261
Queen Bed Hotel Style Suite,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06017,-118.38482,6.10078462166908,2700.0,2700.0,7.901377353792616,-0.37478261395074985,medium,18.116666666666667,36.833333333333336,18.71666666666667,27.475,149.03403863845446,0.5,0.5333333333333333,0.25103269208072704,0.6741796325658217,-0.42987839144247414,0.43087238997466604
West Hollywood Gated 2Bed/2bath,West Hollywood,Other Cities,Entire home,Entire home/apt,6,2.0,2.0,3.0,34.08051371030688,-118.3857116,6.061145107694543,6750.0,3375.0,8.81744592104187,-0.39402316555208555,medium,18.383333333333333,43.083333333333336,24.700000000000003,30.733333333333334,367.1804170444243,0.5,0.5413533834586466,0.29529092411188484,0.9026746809502953,-0.5325340722400891,0.2846666703487984
Luxury Townhouse Oasis in West Hollywood,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,7,2.5,2.0,4.0,34.09135,-118.35009,9.772366448307688,5742.0,2871.0,8.655737000864297,1.4073598118959798,medium,27.266666666666666,47.15,19.883333333333333,37.20833333333333,210.58679706601467,0.5,0.8085213032581453,0.32408828042015814,0.8623396134005737,-0.6023098924217047,0.18528956892709822
Luxurious modern 5* townhouse in West Hollywood,West Hollywood,Other Cities,Entire condo,Entire home/apt,4,2.5,2.0,2.0,34.08621,-118.37125,7.594892099299065,6120.0,3060.0,8.71948076085107,0.3504394974946038,medium,23.283333333333335,51.43333333333333,28.149999999999995,37.358333333333334,262.8489620615605,0.5,0.6887218045112782,0.3544199221055116,0.8782392240226494,-0.5787962153835455,0.21877854923196782
Stunning entire home w garden. Walk to The Grove!,Beverly Grove,City of Los Angeles,Entire townhouse,Entire home/apt,2,1.0,1.0,1.0,34.06649261570413,-118.3731133,7.212688691492226,2700.0,2700.0,7.901377353792616,0.164922480438399,medium,24.2,42.36666666666667,18.166666666666668,33.28333333333333,111.5702479338843,0.5,0.7162907268170425,0.29021598017231204,0.6741796325658217,-0.4926022671059039,0.34153890830232725
Lovely 1 Bedroom Condo with Rooftop Pool,Hollywood,City of Los Angeles,Entire condo,Entire home/apt,4,1.0,1.0,2.0,34.09475,-118.35557,9.328322142807814,1980.0,1980.0,7.591357046698551,1.1918259539698264,medium,25.45,38.71666666666667,13.26666666666667,32.083333333333336,77.79960707269156,0.5,0.7538847117794486,0.2643691726661159,0.5968512451479033,-0.46777974612621903,0.376891988760855
Beach Bungalow w private patio!,Venice,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,33.99916085373352,-118.4736409,7.531555825184882,2790.0,2790.0,7.934155233536322,0.3196968185830239,medium,20.716666666666665,49.0,28.283333333333335,34.858333333333334,134.67417538214,0.5,0.6115288220551378,0.3371887171013809,0.6823554214595158,-0.4738385586206239,0.36826282149081296
The Exquisite Venice Beach Bungalow with Garden,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,6,1.0,3.0,4.0,33.993687524813225,-118.4587751,7.642774210802654,6372.0,2124.0,8.759825595314295,0.37368090852092245,medium,23.05,58.666666666666664,35.61666666666666,40.858333333333334,276.44251626898046,0.5,0.681704260651629,0.4056414493095716,0.8883024389743637,-0.5909605436471486,0.20145369829603518
Cozy One Bedroom Near Santa Monica Downtown,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.01697156233007,-118.4915928,6.963371690984414,1890.0,1890.0,7.544861068658458,0.04390695495939775,medium,17.016666666666666,41.666666666666664,24.65,29.341666666666665,111.06758080313419,0.8,0.500250626566416,0.2852590581848224,0.5852537500129524,-0.3612284996120702,0.5286459058611378
Perfect 2 BD Apartment in WeHo,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.09041,-118.37524,7.31920876871211,2106.0,1053.0,7.653020413804189,0.21662606700719414,medium,20.416666666666668,44.233333333333334,23.816666666666666,32.325,103.15102040816326,0.5,0.6025062656641604,0.3034344388056179,0.6122319432245338,-0.4363315447501852,0.4216815890771489
The Redline,Venice,City of Los Angeles,Room in hotel,Private room,2,1.0,1.0,1.0,33.98594274525255,-118.4734566,8.763755792349185,5040.0,5040.0,8.525359754082631,0.9177921198175014,medium,25.166666666666668,49.56666666666667,24.400000000000002,37.36666666666667,200.26490066225165,0.5,0.7453634085213032,0.34120146347220587,0.8298196073915632,-0.5737771582074574,0.2259268615374509
Cozy Home by the Beach.,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,33.98129528,-118.4673277,9.035608487295487,2034.0,2034.0,7.618251097876695,1.0497462050375286,medium,25.75,58.583333333333336,32.833333333333336,42.16666666666667,78.99029126213593,0.5,0.762907268170426,0.4050513395491562,0.6035594302607896,-0.5013062204652748,0.329142441252387
Beverly Hills Patio Perfection: Near K-Town,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,34.0663,-118.3802,6.5051979216621145,3924.0,1308.0,8.275121630216509,-0.17848517771626973,medium,18.65,32.75,14.100000000000001,25.7,210.402144772118,0.5,0.5493734335839598,0.2221173138203706,0.7674026942208356,-0.4661965705275964,0.37914680141118534
Bright Updated Venice Beach House,Venice,City of Los Angeles,Entire bungalow,Entire home/apt,5,1.0,2.0,3.0,33.99635,-118.46916,7.640408431491126,3528.0,1764.0,8.16876982367527,0.3725325872032076,medium,21.4,53.15,31.75,37.275,164.85981308411215,0.5,0.632080200501253,0.3665761831700696,0.7408753554929207,-0.5092894389815581,0.31777246933232484
Nice and cozy apartament,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,0.0,1.0,34.06583,-118.37525,7.001733642463706,6300.0,6300.0,8.748463629942055,0.06252739282448827,medium,20.416666666666668,37.7,17.283333333333335,29.058333333333337,308.57142857142856,0.5,0.6025062656641604,0.2571698335890476,0.8854684231372432,-0.536373215671955,0.2791988314153692
Exquisite Venice Eco / Zen Home,Venice,City of Los Angeles,Entire home,Entire home/apt,6,2.5,3.0,3.0,33.99459,-118.46334,7.649206298695075,9000.0,3000.0,9.105090961257085,0.3768029679658985,medium,21.5,58.68333333333333,37.18333333333333,40.09166666666667,418.6046511627907,0.5,0.6350877192982456,0.4057594712616546,0.974422003946966,-0.611447011620591,0.17227617232399922
Chic Modern Suite,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,34.0944796,-118.3743462,7.5329787671274335,2340.0,2340.0,7.75833346749091,0.3203874977848161,medium,20.85,29.5,8.649999999999999,25.175,112.23021582733813,0.5,0.6155388471177945,0.19910303316416855,0.638500185753498,-0.42988233506957124,0.4308667733265352
Boho-Chic bungalow.,Venice,City of Los Angeles,Entire home,Entire home/apt,4,1.0,1.0,1.0,33.99339271135585,-118.4608567,7.711344171595706,4230.0,4230.0,8.350193650720067,0.4069639570917949,medium,22.366666666666667,58.15,35.78333333333333,40.25833333333333,189.12071535022355,0.5,0.6611528822055138,0.40198276879499584,0.7861279136755203,-0.5431935838908615,0.2694850305247536
Central Stylish 2 Bed | 2 Bath Apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.01604652766969,-118.4950657,7.266414228394158,4914.0,2457.0,8.500047032581268,0.19100022109220988,medium,17.416666666666668,41.8,24.38333333333333,29.608333333333334,282.14354066985646,0.8,0.512280701754386,0.28620323380148704,0.8235058534532917,-0.46032719866792987,0.38750616087212125
3Bed/2Bath Westside Modern Oasis,Palms,City of Los Angeles,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.02843560945843,-118.4235203,4.590616836537972,3150.0,1050.0,8.055475141757274,-1.107800208847469,close,13.8,22.783333333333335,8.983333333333334,18.291666666666668,228.26086956521738,0.6,0.4035087719298246,0.1515401864746843,0.7126162548621792,-0.3764071708187559,0.5070279249613464
Student or Intern housing located across from UCLA,Westwood,City of Los Angeles,Shared room in serviced apartment,Shared room,1,1.0,1.0,1.0,34.07129,-118.45467,0.9766934012261135,468.0,468.0,6.150602768446279,-2.8619559329832502,very_close,4.533333333333333,16.35,11.816666666666668,10.441666666666666,103.23529411764706,1.0,0.12481203007518794,0.10598371297061254,0.23748380226323043,-0.05363387252197108,0.9667326581707403
Magical Laurel Canyon oasis,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,6,3.0,3.0,4.0,34.10467923115576,-118.3765607,7.740482469838204,7326.0,2442.0,8.899321434159964,0.4211073426860286,medium,29.35,67.98333333333333,38.63333333333333,48.66666666666667,249.60817717206132,0.5,0.8711779448621554,0.47161572052401746,0.9230968960554362,-0.6749152859856246,0.08188249264789763
Ideal spot near Sunset Blvd,Hollywood Hills West,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.10254,-118.35953,9.203802746690485,2142.0,2142.0,7.669961995473577,1.1313857107342102,medium,26.183333333333334,39.28333333333333,13.099999999999998,32.733333333333334,81.80776575429663,0.5,0.7759398496240602,0.26838191903694086,0.6164576831545484,-0.48304141195642564,0.35515580408936126
Centrally located 2b/2ba Bungalow,West Hollywood,Other Cities,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.09151,-118.36679,8.160478049722839,4860.0,2430.0,8.488999457045455,0.6249682334198089,medium,23.516666666666666,47.81666666666667,24.300000000000004,35.66666666666667,206.66194188518782,0.5,0.6957393483709272,0.3288091585034817,0.820750255895604,-0.5527837385702161,0.25582640534859086
Modern Studio in Korea Town,Carthay,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06401389802049,-118.3716928,7.36694132214541,2286.0,2286.0,7.734996194022781,0.23979488431375526,medium,21.066666666666666,41.46666666666667,20.400000000000002,31.266666666666666,108.5126582278481,0.5,0.6220551378446115,0.2838427947598253,0.6326791679597381,-0.4464567674892438,0.40726090173248275
Ocean view PH 1bd parking,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,34.01452564944079,-118.4987931,7.63465150897253,3114.0,3114.0,8.043984431221553,0.3697382450512049,medium,18.933333333333334,37.46666666666667,18.533333333333335,28.200000000000003,164.4718309859155,0.8,0.5578947368421052,0.25551752625988433,0.7097501261097042,-0.4223719767484901,0.4415632816390816
Sea Ray 280 motor yacht,Marina del Rey,Unincorporated Areas,Boat,Entire home/apt,4,1.0,1.0,2.0,33.9740214,-118.4505357,9.502851378639084,4302.0,4302.0,8.3670677328386,1.276540382358387,medium,27.316666666666666,89.05,61.733333333333334,58.18333333333333,157.4862721171446,0.5,0.8100250626566415,0.6207954679570399,0.790336817187727,-0.6333013392634912,0.1411504939870245
"Cozy Studio, Perfect Location!",Palms,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.02097,-118.40687,6.137160418304412,1350.0,1350.0,7.208600337960199,-0.35712623217343054,medium,16.466666666666665,25.966666666666665,9.5,21.216666666666665,81.9838056680162,0.6,0.4837092731829573,0.174082379322554,0.5013802118547643,-0.3204813425613038,0.5866793958056511
Modern Guesthouse - Heart of LA,Fairfax,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,0.0,34.08191562317372,-118.3526929,9.341825301840869,2142.0,2142.0,7.669961995473577,1.1983802277766,medium,26.183333333333334,55.4,29.216666666666665,40.791666666666664,81.80776575429663,0.5,0.7759398496240602,0.38250914670128644,0.6164576831545484,-0.5058668574892946,0.3226470265527976
Sunny & Spacious 2Bed 2Bath Apt,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,33.98669240155258,-118.4448475,8.220835419069013,5400.0,2700.0,8.594339400592892,0.6542649871633573,medium,20.433333333333334,65.03333333333333,44.599999999999994,42.733333333333334,264.2740619902121,0.5,0.6030075187969924,0.450725835005311,0.8470252055644535,-0.5598575048659413,0.24575170627985957
King Size Bed Private Studio,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05845,-118.38476,6.133674347403808,2880.0,2880.0,7.9658927350845286,-0.35881832978825184,medium,18.183333333333334,32.75,14.566666666666666,25.46666666666667,158.38680109990833,0.5,0.5353383458646617,0.2221173138203706,0.6902717087453413,-0.4311336500216091,0.42908460792058967
"Bright & Charming Studio, Great West side location",Del Rey,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.00193,-118.4025,7.94246240154739,1368.0,1368.0,7.221835825288449,0.5191460144260812,medium,16.266666666666666,32.21666666666667,15.950000000000003,24.241666666666667,84.09836065573771,0.5,0.4776942355889724,0.2183406113537118,0.5046815404076493,-0.3388490091104938,0.560519539041692
"Nice unit in a quiet area, near shopping center’s",Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,34.04765,-118.38355,6.520954684706918,1620.0,1620.0,7.390798521735676,-0.17083703115654364,medium,18.866666666666667,39.88333333333333,21.016666666666666,29.375,85.86572438162544,0.5,0.555889724310777,0.272630709311932,0.546825917892196,-0.390023426312498,0.4876351897750976
Charming 2BR Apartment in Venice,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,34.00447,-118.46044,6.620787339886679,3960.0,1980.0,8.284251797621916,-0.12237944021033745,medium,19.266666666666666,62.05,42.78333333333333,40.65833333333333,205.5363321799308,0.5,0.5679197994987468,0.4295999055824383,0.7696800325311342,-0.5141679339785654,0.31082435047337104
Very Spacious Private Unit (M),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,34.05934,-118.38994,5.608084521474743,3960.0,3960.0,8.284251797621916,-0.6139334195802518,medium,16.35,31.55,15.2,23.950000000000003,242.2018348623853,0.5,0.48020050125313285,0.2136197332703883,0.7696800325311342,-0.44465611004247124,0.40982545944384885
2 bedrooms on a private second floor,Pico-Robertson,City of Los Angeles,Entire townhouse,Entire home/apt,4,1.0,1.0,1.0,34.05304,-118.38232,6.4849317652531795,2682.0,2682.0,7.894690850425624,-0.188322130520417,medium,20.433333333333334,31.466666666666665,11.033333333333331,25.95,131.25611745513865,0.5,0.6030075187969924,0.21302962350997284,0.6725118175517649,-0.4425129073617983,0.41287788175304024
"Great West L.A. location, near much",Mar Vista,City of Los Angeles,Private room in home,Private room,2,1.0,1.0,1.0,34.02035,-118.43428,4.976292696375337,2322.0,2322.0,7.750614732770409,-0.9205977046150232,close,15.166666666666666,31.366666666666667,16.200000000000003,23.266666666666666,153.0989010989011,0.5,0.4446115288220551,0.21232149179747434,0.6365749011989544,-0.38047771748569326,0.5012305136531153
COZY MODERN APT #2,Culver City,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.01037,-118.42075,6.343156469771016,1800.0,1800.0,7.496097345175956,-0.25713818336787236,medium,15.85,23.583333333333332,7.7333333333333325,19.716666666666665,113.56466876971609,0.7,0.4651629072681704,0.1572052401746725,0.5730906109697704,-0.33022616460329385,0.5728004880997632
Amazing fully remodeled townhouse Pico/Robertson,Pico-Robertson,City of Los Angeles,Entire home,Entire home/apt,6,2.0,3.0,3.0,34.05109,-118.38383,6.390205786983298,3960.0,1320.0,8.284251797621916,-0.23430100084812644,medium,19.366666666666667,34.0,14.633333333333333,26.683333333333334,204.4750430292599,0.5,0.5709273182957394,0.23096896022660215,0.7696800325311342,-0.475344000546496,0.3661187197867775
4 Person Private Bedroom in Venice Coliving House,Venice,City of Los Angeles,Shared room in home,Shared room,4,2.5,1.0,4.0,33.99735,-118.46842,7.522347306526102,3150.0,3150.0,8.055475141757274,0.31522711245746615,medium,21.066666666666666,54.11666666666667,33.05,37.59166666666667,149.5253164556962,0.5,0.6220551378446115,0.3734214563908887,0.7126162548621792,-0.49634733457643293,0.33620505555962693
Lovely 3 Bedroom Beverly Hills Home,Beverly Hills,Other Cities,Entire home,Entire home/apt,4,2.5,3.0,4.0,34.06813993860172,-118.3805571,6.464736818880238,6120.0,2040.0,8.71948076085107,-0.1981245188146931,medium,19.166666666666668,35.93333333333333,16.766666666666662,27.549999999999997,319.30434782608694,0.5,0.5649122807017544,0.24465950666824027,0.8782392240226494,-0.5197012751532342,0.30294357736766403
Studio on rose ave by the beach,Venice,City of Los Angeles,Entire guest suite,Entire home/apt,1,1.0,1.0,0.0,33.99594,-118.47871,8.028749404484321,1440.0,1440.0,7.273092595999522,0.5610287058636981,medium,20.8,50.5,29.7,35.65,69.23076923076923,0.5,0.6140350877192983,0.34781069278885873,0.5174665203997332,-0.4107592730334545,0.458102490090741
Paradise by the ocean 2,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,33.98427340788004,-118.4542905,8.51134377409825,6750.0,2250.0,8.81744592104187,0.7952743093046359,medium,22.266666666666666,54.8,32.53333333333333,38.53333333333333,303.1437125748503,0.5,0.6581453634085213,0.3782603564262953,0.9026746809502953,-0.5841655526879336,0.21113135602841052
Deluxe Townhome w/ Hollywood Sunset Views,Beverly Hills,Other Cities,Entire home,Entire home/apt,8,4.0,4.0,0.0,34.06766496332449,-118.3857774,5.943543308793531,8316.0,2079.0,9.026056891868688,-0.4511056888549272,medium,17.833333333333332,31.283333333333335,13.450000000000003,24.558333333333334,466.3177570093458,0.5,0.524812030075188,0.2117313820370589,0.9547085303549723,-0.5316732975719571,0.28589261497078244
Charming Mar Vista Bungalow with Garden Oasis,Del Rey,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,1.0,33.991,-118.43372,7.874135127110837,4500.0,2250.0,8.412054873292933,0.4859807629444509,medium,20.333333333333332,54.11666666666667,33.78333333333333,37.225,221.31147540983608,0.5,0.6,0.3734214563908887,0.8015579628555218,-0.5253074764203864,0.29495903443479504
Private Room+Bath in Quiet VeniceContemporary Home,Venice,City of Los Angeles,Private room in home,Private room,1,1.0,1.0,1.0,34.00161,-118.45682,6.828593193330401,1350.0,1350.0,7.208600337960199,-0.02151293491433613,medium,20.1,61.56666666666667,41.46666666666667,40.833333333333336,67.16417910447761,0.5,0.5929824561403509,0.42617726897202884,0.5013802118547643,-0.4136822753784168,0.45393945052008294
"Private 1 , 2 Room in Great Location Near Rodeo DR",Beverly Hills,Other Cities,Private room in condo,Private room,4,1.5,2.0,2.0,34.070534,-118.388,5.722333401680987,8100.0,4050.0,8.999742789830492,-0.5584783633851856,medium,17.3,35.516666666666666,18.216666666666665,26.40833333333333,468.2080924855491,0.5,0.5087719298245614,0.2417089578661631,0.9481450019976287,-0.5302313713196525,0.28794625548758207
Simple 2 bedrooms in an amazing location / Melrose,Beverly Grove,City of Los Angeles,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,34.08681,-118.37359,7.381571783841838,3564.0,1782.0,8.178919332848396,0.24689633751023782,medium,21.983333333333334,44.7,22.71666666666667,33.34166666666667,162.12282031842304,0.5,0.649624060150376,0.3067390534639443,0.7434069482933986,-0.503597808055261,0.3258786840976303
Serene 1-bedroom guesthouse. Venice walk street.,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,33.99161,-118.45834,7.839900318243756,3240.0,3240.0,8.083637203141548,0.46936359132645206,medium,23.2,39.0,15.8,31.1,139.6551724137931,0.5,0.6862155388471177,0.2663755458515284,0.7196407198516598,-0.49699605876510494,0.33528112045826136
Beautiful Santa Monica Condo,Santa Monica,Other Cities,Entire home,Entire home/apt,5,2.5,2.0,2.0,34.03397,-118.47797,4.789548830526889,3042.0,1521.0,8.02059914989697,-1.0112409700546054,close,16.3,37.3,20.999999999999996,26.799999999999997,186.62576687116564,0.8,0.4786967418546366,0.25433730673905347,0.7039171337128686,-0.3960433373893491,0.47906142722989614
3 bedrooms town house on Pico and Robertson,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,34.05156,-118.38411,6.350325739675916,3906.0,1302.0,8.27052509505507,-0.25365830448646803,medium,18.633333333333333,32.666666666666664,14.033333333333331,25.65,209.6243291592129,0.5,0.5488721804511277,0.22152720405995513,0.7662561801260802,-0.4654695669977615,0.3801822246183979
luxury at it’s best prime location stream & sauna,Santa Monica,Other Cities,Entire condo,Entire home/apt,2,1.0,0.0,1.0,34.016827317622024,-118.492478,7.033330316456099,3708.0,3708.0,8.21851757748959,0.07786404495326406,medium,17.733333333333334,40.28333333333333,22.549999999999997,29.008333333333333,209.09774436090225,0.8,0.5218045112781955,0.2754632361619261,0.753283941292295,-0.43294757713276183,0.42650115110091485
"Santa Monica 7th st, 2 bedroom",Santa Monica,Other Cities,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,34.01707584207632,-118.4904996,6.883165772127474,2700.0,1350.0,7.901377353792616,0.0049759498645621835,medium,16.833333333333332,40.15,23.316666666666666,28.491666666666667,160.39603960396042,0.8,0.49473684210526314,0.27451906054526143,0.6741796325658217,-0.3929967177669598,0.48340052674057865
Lovely Queen Studio in Prime Location,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.06055,-118.38395,6.18165430932541,2700.0,2700.0,7.901377353792616,-0.3355294233254807,medium,19.033333333333335,36.93333333333333,17.899999999999995,27.983333333333334,141.85639229422065,0.5,0.5609022556390978,0.25174082379322554,0.6741796325658217,-0.43829069447670316,0.4188913012587369
Private Unit in Beverly Hills,Pico-Robertson,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.05935,-118.38306,6.286956417854252,2700.0,2700.0,7.901377353792616,-0.28441702436468325,medium,18.583333333333332,35.05,16.466666666666665,26.816666666666663,145.2914798206278,0.5,0.5473684210526315,0.23840434320783666,0.6741796325658217,-0.4315632479836855,0.428472759860091
Hollywood Hills Cozy Loft,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.1044094,-118.3723759,8.102016433685472,4212.0,4212.0,8.345930261979017,0.5965916559272852,medium,28.15,52.333333333333336,24.183333333333337,40.24166666666667,149.62699822380108,0.5,0.8350877192982455,0.36079310751799837,0.7850644963162791,-0.5867107358195849,0.20750641945937318
West Hollywood Home,Fairfax,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,1.0,34.08334,-118.35437,9.197066108275749,7560.0,3780.0,8.93075873555827,1.1281158260650508,medium,25.85,51.016666666666666,25.166666666666664,38.43333333333334,292.4564796905222,0.5,0.7659147869674185,0.3514693733034344,0.9309383043963565,-0.622443632509455,0.15661441003264667
Cheerful two bedroom Vacation Home with great view,Hollywood Hills West,City of Los Angeles,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,34.10524,-118.3811,7.3684500405442925,7974.0,3987.0,8.984066927653044,0.24052719839369674,medium,30.533333333333335,74.61666666666666,44.08333333333333,52.574999999999996,261.1572052401747,0.5,0.9067669172932331,0.5185884574530861,0.9442349705712043,-0.7034417549070688,0.041254123281108425
Renovated 2BR w/ Private high-speed Wifi,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,34.07587,-118.39082,5.482486023693509,4896.0,2448.0,8.496378051702317,-0.674897446010102,medium,16.05,42.21666666666667,26.166666666666668,29.133333333333333,305.0467289719626,0.5,0.4711779448621554,0.2891537826035643,0.8225906992896959,-0.4782204196952378,0.3620220255919718
Glamorous West Hollywood Gem,West Hollywood,Other Cities,Entire home,Entire home/apt,8,2.0,3.0,5.0,34.07741402804025,-118.3872902,5.85323296094622,9324.0,3108.0,9.140454244512016,-0.4949412643619065,medium,16.7,46.0,29.3,31.35,558.3233532934132,0.5,0.49072681704260646,0.3159447657264251,0.9832426702237631,-0.5537040663475722,0.2545156431585734
Culver/Century Private Bedroom,Palms,City of Los Angeles,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.02835,-118.41632,4.978309853755324,1332.0,1332.0,7.195187320178709,-0.9196186002626696,close,14.25,21.9,7.649999999999999,18.075,93.47368421052632,0.6,0.4170426065162907,0.14528502301428065,0.4980346018682037,-0.2933836273050249,0.625272885503234
Residential Townhome in Hollywood Neighborhood,Beverly Hills,Other Cities,Entire home,Entire home/apt,6,3.0,3.0,3.0,34.074809472718805,-118.3926218,5.290925233883224,4302.0,1434.0,8.3670677328386,-0.7678787894116633,medium,16.65,41.28333333333333,24.633333333333333,28.966666666666665,258.3783783783784,0.5,0.4892230576441102,0.28254455328691136,0.790336817187727,-0.4694105548257062,0.3745693354246922
Master bedroom with attached bathroom,Santa Monica,Other Cities,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.0343,-118.47427,4.519098250757647,1494.0,1494.0,7.3098814858247865,-1.1425144851386673,close,16.483333333333334,33.233333333333334,16.75,24.858333333333334,90.63700707785641,0.8,0.4842105263157895,0.22553995043078015,0.5266427758255431,-0.3210282583111101,0.5859004597530736
Cozy Studio in Santa Monica - 5 min to the Beach,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.017816319201856,-118.4874421,6.628678191235599,2898.0,2898.0,7.972121128921655,-0.11854931422405793,medium,17.533333333333335,42.733333333333334,25.2,30.133333333333333,165.2851711026616,0.8,0.5157894736842106,0.29281246311813997,0.6918252574665306,-0.4100294377155034,0.4591419464271106
Fairfax Bachelor near the Grove,Fairfax,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.081260370945316,-118.3593929,8.669277467191401,1116.0,1116.0,7.018401799069201,0.8719334573835014,medium,24.916666666666668,46.88333333333333,21.966666666666665,35.9,44.78929765886287,0.5,0.7378446115288221,0.32219992918682877,0.4539389766674752,-0.41736895996300244,0.4486887486735324
Gorgeous Private Guesthouse in the Heart of West Hollywood,Beverly Grove,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.08247,-118.36403,8.229649931801514,4500.0,4500.0,8.412054873292933,0.6585434474688812,medium,23.55,46.88333333333333,23.333333333333332,35.21666666666667,191.08280254777068,0.5,0.6967418546365914,0.32219992918682877,0.8015579628555218,-0.5440857273705519,0.26821440937213736
Brand New 2 bedrooms Apartment,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.01657717395741,-118.4917994,7.006555648422211,4662.0,2331.0,8.44741429680832,0.0648679375275882,medium,17.2,41.18333333333333,23.98333333333333,29.191666666666663,271.04651162790697,0.8,0.5057644110275689,0.2818364215744128,0.810377666397208,-0.45224767418203643,0.3990132950367053
Poolhouse Bungalow,Mar Vista,City of Los Angeles,Private room in bungalow,Private room,2,2.0,1.0,1.0,33.99591,-118.44207,7.305708042345785,1062.0,1062.0,6.968850378341948,0.21007297398810085,medium,20.6,38.5,17.9,29.55,51.55339805825243,0.5,0.6080200501253133,0.26283488728903576,0.4415793622440797,-0.36160473739303306,0.5281100551893707
