name,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,distance,monthly_rent,rent_efficiency_per_bedroom,log_rent,distance_norm,distance_bucket,drive_time,transit_time,commute_gap,commute_score,rent_per_min_drive,neigh_score,drive_time_norm,transit_time_norm,rent_norm,score
New Listing in Venice! minutes walk to the Beach!,Venice,City of Los Angeles,Entire home,Entire home/apt,4,1.0,2.0,2.0,33.99625692,-118.472493,7.760106262730071,4500.0,2250.0,8.412054873292933,0.4243962045042142,medium,21.183333333333334,43.75,22.566666666666666,32.46666666666667,212.43115656963022,0.5,0.6255639097744361,0.25663806158505803,0.6829553752712249,-0.46217893535783233
Charming W Hollywood,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.08174,-118.39085,5.5846110876228865,3204.0,3204.0,8.07246736935477,-0.6383600243895267,medium,15.7,38.1,22.400000000000002,26.9,204.0764331210191,0.5,0.46065162907268165,0.22241292276627966,0.5476275103382862,-0.3517290774103749
"Blueground | Brentwood, pool, nr ucla & downtown",Sawtelle,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.050127,-118.458775,2.316691938950729,2880.0,2880.0,7.9658927350845286,-2.2347788399823285,close,12.316666666666666,22.05,9.733333333333334,17.183333333333334,233.82949932341,0.5,0.3588972431077694,0.12518929833417466,0.5051568141420358,-0.2847697582559801
Comfy Bedroom in Beverly Hills.,Beverly Hills,Other Cities,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.06122,-118.39462,5.115973807594852,2682.0,2682.0,7.894690850425624,-0.8672951165655302,medium,16.783333333333335,41.7,24.916666666666668,29.241666666666667,159.80139026812313,0.5,0.4932330827067669,0.24422009086320043,0.47678239247354726,-0.3375268999740891
2nd Main Bedroom w/Private Bath,Santa Monica,Other Cities,Private room in home,Private room,2,1.5,1.0,1.0,34.02394907365602,-118.4647856,4.90324536051565,1800.0,1800.0,7.496097345175956,-0.9712155870787204,close,14.45,47.9,33.45,31.174999999999997,124.56747404844292,0.8,0.42305764411027563,0.2817768803634528,0.31794024599869897,-0.23044876770525285
Clark St Best,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,34.09191812910511,-118.3842219,6.517793297665657,3600.0,3600.0,8.188966863648876,-0.18248900350026218,medium,17.5,24.433333333333334,6.933333333333334,20.96666666666667,205.71428571428572,0.5,0.5147869674185463,0.13962645128722867,0.5940533288556225,-0.3699827120252586
Pleasant 2bd2bt Home in MDR,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,33.978648310448115,-118.4381889,9.052360460222353,4050.0,2025.0,8.30671904320269,1.0556783206005376,medium,21.9,60.233333333333334,38.333333333333336,41.06666666666666,184.93150684931507,0.5,0.6471177944862154,0.3564866229177183,0.6409783507289819,-0.4718240032210011
Hollywood Charm,Beverly Hills,Other Cities,Entire home,Entire home/apt,7,2.0,4.0,4.0,34.08031931724806,-118.391362,5.50357252192772,3600.0,900.0,8.188966863648876,-0.6779483633840775,medium,15.05,38.7,23.650000000000002,26.875,239.20265780730895,0.5,0.4411027568922306,0.22604745078243313,0.5940533288556225,-0.3651616487664048
Playa Vista 1 BR w/ Office by Anyplace - 11666,Playa Vista,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,33.972976500108715,-118.4287778,9.73190961951102,3564.0,3564.0,8.178919332848396,1.3876464675020606,medium,19.016666666666666,60.21666666666667,41.2,39.61666666666667,187.41454864154252,0.5,0.5604010025062656,0.3563856638061585,0.5900493214192228,-0.42541716208080055
"Blueground | Playa Vista, pool & games, nr hiking",Playa Vista,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,33.971923,-118.4278565,9.85156612993606,4572.0,4572.0,8.427924723658055,1.4461001488694,medium,22.9,61.5,38.6,42.2,199.65065502183407,0.5,0.6771929824561402,0.3641595153962645,0.6892796155386417,-0.5017016440315516
Cute & Comfy 😊 - (NEW Modern) MELROSE Ave - WEHO 😊,Fairfax,City of Los Angeles,Entire bungalow,Entire home/apt,2,1.0,1.0,1.0,34.0855,-118.35802,8.874633738921712,1710.0,1710.0,7.444833273892193,0.9688566248944961,medium,25.533333333333335,50.8,25.266666666666662,38.166666666666664,66.97127937336815,0.5,0.7563909774436091,0.29934376577486116,0.2975111747456388,-0.35579051628631053
Ocean View Studio,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.01474,-118.4982,7.577800208503306,2880.0,2880.0,7.9658927350845286,0.3353374481753298,medium,19.833333333333332,37.35,17.51666666666667,28.59166666666667,145.21008403361344,0.8,0.5849624060150376,0.21786976274608785,0.5051568141420358,-0.3411254000105432
2 Bedroom Unique Studio (K),Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,34.06031,-118.38989,5.597306673749977,4680.0,2340.0,8.45126704130007,-0.6321580739598467,medium,16.683333333333334,34.43333333333333,17.749999999999996,25.55833333333333,280.5194805194805,0.5,0.49022556390977445,0.2002019182231196,0.6985816834075925,-0.4165407261805933
Charming 1 Bedroom Unit  in West Hollywood !,West Hollywood,Other Cities,Entire guesthouse,Entire home/apt,3,1.0,1.0,2.0,34.09057,-118.35306,9.465394075261798,3294.0,3294.0,8.100161446936607,1.2574503365297585,medium,26.85,43.31666666666667,16.46666666666667,35.083333333333336,122.68156424581005,0.5,0.7959899749373434,0.25401312468450277,0.5586637833076223,-0.4630651307411526
Melrose Place Apt with Amenities,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.08662247421177,-118.3711878,7.610447976976611,6156.0,3078.0,8.72534492491121,0.3512862858015849,medium,22.6,45.9,23.299999999999997,34.25,272.3893805309734,0.5,0.668170426065163,0.2696617869762746,0.8078035316331624,-0.5275048978680688
Private Creative Live/Work Space,Venice,City of Los Angeles,Entire home,Entire home/apt,5,1.0,1.0,2.0,33.98790683806254,-118.4598301,8.23039009199274,6030.0,6030.0,8.704668113450987,0.6541356562923699,medium,23.8,53.86666666666667,30.066666666666666,38.833333333333336,253.3613445378151,0.5,0.7042606516290727,0.3179202423018677,0.799563685596182,-0.5446877181875681
Franklin Amazing House,Santa Monica,Other Cities,Entire home,Entire home/apt,6,1.0,3.0,4.0,34.03347,-118.46213,3.9267159306473074,4410.0,1470.0,8.39185670010494,-1.4482622595630676,close,15.966666666666667,35.666666666666664,19.699999999999996,25.816666666666666,276.2004175365344,0.8,0.46867167919799496,0.20767289247854617,0.6749062697494431,-0.372098590154885
Beautiful and Spacious apt in SM,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.01599,-118.49464,7.2413960670578605,3096.0,3096.0,8.038189179973203,0.17099987536081696,medium,17.283333333333335,34.833333333333336,17.55,26.058333333333337,179.13211186113787,0.8,0.5082706766917293,0.2026249369005553,0.5339674252969382,-0.32659316050640513
Central Santa Monica Modern Comfort Gem #4,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.02428,-118.48889,6.244806241990214,2196.0,2196.0,7.69484807238461,-0.31584654763370074,medium,19.716666666666665,32.71666666666667,13.000000000000004,26.21666666666667,111.37785291631447,0.8,0.581453634085213,0.1898031297324584,0.3971437244986435,-0.29125420597151297
"Large Penthouse condo, right next to Brentwood.",Sawtelle,City of Los Angeles,Entire condo,Entire home/apt,4,2.5,3.0,4.0,34.04782,-118.45906,2.5228277785051825,3240.0,1080.0,8.083637203141548,-2.134078939568188,close,11.283333333333333,29.166666666666668,17.883333333333333,20.225,287.14918759231904,0.5,0.32781954887218046,0.16829883897021708,0.5520787629329506,-0.30283713762887776
In the Heart of West Hollywood,West Hollywood,Other Cities,Entire home,Entire home/apt,2,1.0,1.0,2.0,34.08942,-118.35784,8.973761753022297,2052.0,2052.0,7.627057417018934,1.0172818825777599,medium,26.65,45.06666666666667,18.41666666666667,35.858333333333334,76.99812382739212,0.5,0.7899749373433583,0.2646138313982837,0.3701287002511313,-0.38796672758311673
"Blueground | Westwood, nr Westwood Village",Westwood,City of Los Angeles,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,34.0491315,-118.4440165,1.980389518503636,4662.0,2331.0,8.44741429680832,-2.399066720834365,very_close,10.25,13.05,2.8000000000000007,11.65,454.8292682926829,1.0,0.2967418546365915,0.0706713780918728,0.6970463392616676,-0.281975367714019
Charming getaway near Venice Beach,Mar Vista,City of Los Angeles,Entire bungalow,Entire home/apt,3,1.0,2.0,2.0,33.99743,-118.44018,7.16460836333691,4590.0,2295.0,8.431853144249223,0.13348813487724343,medium,19.866666666666667,41.31666666666667,21.450000000000003,30.59166666666667,231.04026845637583,0.5,0.5859649122807018,0.2418980312973246,0.69084511711039,-0.4505071267878315
2 Beddroms House! 2212 Rid,Mid-City,City of Los Angeles,Entire home,Entire home/apt,3,1.0,2.0,2.0,34.03792185261729,-118.3592517,9.136058169776891,1980.0,990.0,7.591357046698551,1.0965656841723013,medium,17.7,64.68333333333334,46.983333333333334,41.19166666666667,111.86440677966102,0.5,0.5208020050125313,0.3834427057041898,0.3559018667052998,-0.32528988932671726
4bd Townhouse - Special Limited Time Offer!,Marina del Rey,Unincorporated Areas,Entire rental unit,Entire home/apt,8,2.0,4.0,4.0,33.97995546757594,-118.4401786,8.908616225932285,4626.0,1156.5,8.439663988907,0.9854574889906469,medium,20.366666666666667,59.38333333333333,39.016666666666666,39.875,227.13584288052374,0.5,0.6010025062656642,0.35133770822816757,0.6939577903348216,-0.47815140965926145
#A Private room in Beverlywood,Pico-Robertson,City of Los Angeles,Private room in rental unit,Private room,2,1.0,1.0,1.0,34.05276,-118.39517,5.2569007028863215,1080.0,1080.0,6.985641817639208,-0.798450589809783,medium,17.116666666666667,31.383333333333333,14.266666666666666,24.25,63.09639727361246,0.5,0.5032581453634085,0.1817264008076729,0.11452034425418699,-0.18313086147223195
Hollywood Hills Luxe Cityscape Suite,Hollywood Hills West,City of Los Angeles,Private room in home,Private room,1,1.5,1.0,1.0,34.10031,-118.37345,7.832401036718732,2646.0,2646.0,7.881182202227102,0.4597130933909612,medium,24.95,44.45,19.500000000000004,34.7,106.05210420841684,0.5,0.7388471177944862,0.26087834427057044,0.47139910687665115,-0.41238944694312046
Beautifully Designed 1-BR Apt. Near LA's Top Spots,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,34.060948599455365,-118.3900068,5.576301728620651,2520.0,2520.0,7.83241092718792,-0.6424192487623434,medium,16.85,35.36666666666667,18.516666666666666,26.108333333333334,149.55489614243322,0.5,0.49523809523809526,0.20585562847046948,0.4519634314040004,-0.32052792682712267
"Bright, airy oasis steps away from Venice Beach",Venice,City of Los Angeles,Entire vacation home,Entire home/apt,2,1.0,1.0,1.0,33.99139,-118.47668,8.36587741961332,2142.0,2142.0,7.669961995473577,0.7203228871410171,medium,22.533333333333335,42.46666666666667,19.933333333333334,32.5,95.05917159763312,0.5,0.6661654135338346,0.24886420999495204,0.3872264583570124,-0.3545130494019458
☀️ THE Perfect Getaway in Venice Beach! ☀️,Venice,City of Los Angeles,Entire guesthouse,Entire home/apt,2,1.0,0.0,1.0,34.00022,-118.46644,7.188935943517874,2250.0,2250.0,7.719129840906732,0.14537245788888042,medium,20.266666666666666,53.68333333333333,33.416666666666664,36.974999999999994,111.01973684210527,0.5,0.5979949874686716,0.3168096920747097,0.40682016975292196,-0.3554885025567122
Stylish Loft in Hollywood,West Hollywood,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.09066148928128,-118.3486034,9.901750121720385,2448.0,2448.0,7.803435056952168,1.4706156479014378,medium,27.783333333333335,45.6,17.816666666666666,36.69166666666667,88.11037792441512,0.5,0.8240601503759398,0.2678445229681979,0.44041635558965525,-0.42695349194228366
Cute Culver City,Culver City,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.01814,-118.39316,7.26962117307375,2790.0,2790.0,7.934155233536322,0.18478818782080425,medium,20.1,61.18333333333333,41.08333333333333,40.641666666666666,138.8059701492537,0.7,0.5929824561403509,0.36224129227662794,0.4925092099957811,-0.37734667929574334
Stunning Promenade SM Studio. Steps to the beach.,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.018437,-118.4969627,7.229032770910512,3114.0,3114.0,8.043984431221553,0.16496025268520942,medium,19.15,36.13333333333333,16.983333333333334,27.641666666666666,162.61096605744126,0.8,0.5644110275689223,0.2104997476022211,0.5362768712249952,-0.345934006281119
"House w/ Guest House, Garden, Tesla + Ebikes",Del Rey,City of Los Angeles,Entire home,Entire home/apt,6,3.0,3.0,4.0,33.990116082951566,-118.4361461,7.930245072319248,5400.0,1800.0,8.594339400592892,0.5075111117384052,medium,20.416666666666668,62.43333333333333,42.016666666666666,41.425,264.48979591836735,0.5,0.6025062656641604,0.3698132256436143,0.7555969642688739,-0.5069533105355205
Quiet Laurel Canyon / Hollywood Hills Private Home,Hollywood Hills West,City of Los Angeles,Entire home,Entire home/apt,4,1.5,2.0,2.0,34.108337,-118.388344,6.919452077295957,4500.0,2250.0,8.412054873292933,0.013726265017135772,medium,28.216666666666665,88.23333333333333,60.016666666666666,58.225,159.48021264028353,0.5,0.8370927318295739,0.5260979303382131,0.6829553752712249,-0.5795295557250046
Wonderful Apartment in  Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,34.06424716758508,-118.3494084,9.590453315688995,2664.0,2664.0,7.887959336599945,1.31854331814861,medium,26.833333333333332,42.666666666666664,15.833333333333332,34.75,99.27950310559007,0.5,0.7954887218045112,0.25007571933366984,0.47409983971989356,-0.4283016962960448
Guesthouse • 1 Queen Bed • Mid-Wilshire,West Hollywood,Other Cities,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,34.080883955093995,-118.3724523,7.372816988766222,1944.0,1944.0,7.573017256052546,0.2352006167601338,medium,21.533333333333335,58.15,36.61666666666666,39.84166666666667,90.27863777089783,0.5,0.6360902255639098,0.34386673397274103,0.3485933389100813,-0.3490377500277537
Culver City Sanctuary Loft,Mid-City,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,34.030820909394826,-118.3872578,6.933480858960308,2250.0,2250.0,7.719129840906732,0.020579497912421085,medium,15.35,35.766666666666666,20.416666666666664,25.558333333333334,146.57980456026058,0.5,0.450125313283208,0.2082786471479051,0.40682016975292196,-0.2894213913157122
New modern Spanish Santa Monica stunner,Santa Monica,Other Cities,Entire home,Entire home/apt,8,3.5,3.0,3.0,34.01059,-118.47537,6.565276079495629,7200.0,2400.0,8.881975184248867,-0.15929307885174215,medium,17.683333333333334,53.2,35.516666666666666,35.44166666666667,407.16305372290293,0.8,0.5203007518796993,0.313881877839475,0.8702217252776417,-0.48695529124286147
"Blueground | Brentwood, gym & rooftop, nr bars",Sawtelle,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.0478347,-118.4484732,2.1318083927262843,3438.0,3438.0,8.142936010432265,-2.325096732946771,close,10.95,15.6,4.65,13.274999999999999,313.972602739726,0.5,0.3177944862155388,0.08611812216052499,0.5757097295929721,-0.2928458621339555
1920's Craftsman Bungalow With Designer Backyard,Mid-City,City of Los Angeles,Entire bungalow,Entire home/apt,4,1.0,2.0,2.0,34.04159,-118.35682,9.250329994113796,5400.0,2700.0,8.594339400592892,1.1523888799627096,medium,18.066666666666666,62.56666666666667,44.5,40.31666666666667,298.8929889298893,0.5,0.5318295739348371,0.37062089853609287,0.7555969642688739,-0.4859118375952192
Top Floor Condo with Lots of Light,West Hollywood,Other Cities,Entire serviced apartment,Entire home/apt,3,1.0,1.0,2.0,34.08758,-118.35601,9.1125180383912,1602.0,1602.0,7.3796321526095525,1.0850660396107412,medium,26.333333333333332,47.71666666666667,21.383333333333336,37.025,60.835443037974684,0.5,0.7804511278195488,0.2806663301362948,0.2715280969465802,-0.34887984315175574
Venice Beach Cottage with Hot Tub,Venice,City of Los Angeles,Entire home,Entire home/apt,2,1.0,1.0,1.0,33.98478,-118.4614,8.566571309456135,5400.0,5400.0,8.594339400592892,0.8183643279917688,medium,25.716666666666665,65.63333333333334,39.91666666666667,45.675000000000004,209.9805573558004,0.5,0.7619047619047619,0.3891973750630995,0.7555969642688739,-0.558649689291598
Cozy Luxe Beverly Hills Apt w/Yard by Rodeo Drive!,Beverly Hills,Other Cities,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,34.06493,-118.39567,4.96888498558826,4122.0,4122.0,8.3243363327069,-0.9391498205321553,close,15.616666666666667,42.75,27.133333333333333,29.183333333333334,263.948772678762,0.5,0.4581453634085213,0.25058051489146893,0.64799895704359,-0.3967592948182862
Private Villa & Boho Style&Heart of West Hollywood,West Hollywood,Other Cities,Entire home,Entire home/apt,4,2.0,2.0,2.0,34.08128678716074,-118.3781972,6.813815160396704,6138.0,3069.0,8.722417141427496,-0.03787867197394736,medium,20.266666666666666,48.55,28.28333333333333,34.40833333333333,302.8618421052632,0.5,0.5979949874686716,0.2857142857142857,0.8066367905627689,-0.5091960696085662
Apartment in Santa Monica,Santa Monica,Other Cities,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,34.024375890585084,-118.4868332,6.095670317062695,2700.0,2700.0,7.901377353792616,-0.38870128662926806,medium,20.216666666666665,30.366666666666667,10.150000000000002,25.291666666666664,133.55317394888706,0.8,0.5964912280701754,0.17556789500252398,0.4794470082619029,-0.3258397507263186
Venice Beach Studio B,Venice,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,33.99443,-118.47656,8.080365400153704,4644.0,4644.0,8.443546651247939,0.5808467436971287,medium,21.683333333333334,38.516666666666666,16.833333333333332,30.1,214.17371252882398,0.5,0.6406015037593985,0.22493690055527513,0.6955050569413997,-0.46536985401543457
"Blueground | Marina Del Rey, gym & pool",Del Rey,City of Los Angeles,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,33.9898133,-118.4404359,7.923006225984974,4212.0,4212.0,8.345930261979017,0.5039748460092132,medium,21.416666666666668,59.45,38.03333333333333,40.43333333333334,196.6692607003891,0.5,0.6325814536340852,0.3517415446744069,0.6566042805905971,-0.4727644572613458
